username,author_id,tweet_id,texto,text
gabrielboric,73981088,1460986507121111043,Muchas gracias Miguel Vargas  gobernador de la Región de Atacama  por tu apoyo a este proyecto colectivo. Atacama nos entrega el llamado "sueldo de Chile"  por eso merece una correcta retribución y este domingo 21 tenemos la posibilidad de avanzar en descentralización ️ https,Thank you very much Miguel Vargas  governor of the Atacama Region  for your support of this collective project. Atacama gives us the so-called salary of Chile  that is why it deserves a correct retribution and this Sunday 21 we have the possibility of moving forward in decentralization ️ https
gabrielboric,73981088,1460970218407096323,¡Últimos días para  para llevar nuestra convicción por los cambios a otr@s! Hoy a partir de las 18 hrs. digamos con fuerza que queremos ser mayoría este 21 de noviembre. VOTA 1  para seguir construyendo el nuevo Chile Organízate con tu territorio y mostremos que #VamosXBoric️ https,Last days to bring our conviction for the changes to otr @s! Today from 18 hrs. Let's say strongly that we want to be a majority this November 21. VOTE 1  to continue building the new Chile Get organized with your territory and let's show that #VamosXBoric️ https
gabrielboric,73981088,1460962695184793601,¡El mundo de las artes y las culturas se reúne en apoyo a este proyecto colectivo!  Sigue la transmisión por el canal oficial de Apruebo Dignidad: https,The world of arts and cultures is coming together in support of this collective project!  Follow the broadcast on the official channel of Approve Dignidad: https
gabrielboric,73981088,1460926028918841344,¡Solo cuatro días para elegir por los cambios! Tenemos la histórica oportunidad de avanzar hacia el nuevo Chile de justicia y dignidad que tod@s queremos. No dejes que otr@s decidan por ti. Este domingo 21 de noviembre vota 1  vota Gabriel Boric ️ https,Only four days to choose for the changes! We have the historic opportunity to move towards the new Chile of justice and dignity that tod @s wants. Don't let otr @s decide for you. This Sunday  November 21 votes 1  votes Gabriel Boric ️ https
gabrielboric,73981088,1460774777333948426,L@s pensionad@s merecen pensiones dignas por tantos años de trabajo y para que no tengan que pasar necesidades al momento de su jubilación   Por el cambio de modelo y fin a AFP vota 1  vota Gabriel Boric ️ https,L @s pensionad @s deserve decent pensions for so many years of work and so that they do not have to spend needs at retirement   For the change of model and end to AFP vote 1  vote Gabriel Boric ️ https
gabrielboric,73981088,1460767281798070276,Debemos corregir el actual sueldo mínimo  dándole un salario digno a millones de trabajador@s que se desempeñan día a día en diversas áreas   Para emparejar la cancha vota 1  vota Gabriel Boric ️ https,We must correct the current minimum wage  giving a living wage to millions of @s workers who work every day in various areas   To match the court vote 1  vote Gabriel Boric ️ https
gabrielboric,73981088,1460758893869600773,Las Pymes y Mipymes necesitan una correcta capacitación para poder competir en el mercado de igual a igual. Nosotr@s seremos su gobierno   Por el apoyo a l@s emprendedor@s vota 1  vota Gabriel Boric ️ https,SMEs and MSMEs need proper training to be able to compete in the peer-to-peer market. We @s will be your government   For the support of l @s entrepreneur @s votes 1  votes Gabriel Boric ️ https
gabrielboric,73981088,1460756092971933696,@benjasobarzob El hombre rebelde de Camus,@benjasobarzob The rebellious man of Camus
gabrielboric,73981088,1460750573045649409,Voy a ensayar más este paso  https,I'm going to rehearse this step more https
gabrielboric,73981088,1460730388914085891,Muchas gracias a l@s trabajador@s de la salud que nos apoyan en esta campaña. Reformaremos profundamente el sistema para darles mejores herramientas y que impacte directamente en la calidad de atención para la ciudadanía. Seguimos junto a la ciencia!   https,Many thanks to l @s health worker @s who support us in this campaign. We will deeply reform the system to give them better tools and directly impact the quality of care for citizens. We're still next to science!   https
gabrielboric,73981088,1460722422957629443,El 21 de noviembre votamos para condonar el CAE. Necesitamos liberar esta pesada mochila que a la fecha tiene endeudadas a más de un millón de personas.  Este crédito es ineficiente y tenemos que ponerle fin. Por una educación no mercantilizada  vota 1  vota Gabriel Boric ️ https,On November 21  we voted to condone the CAE. We need to release this heavy backpack that has more than a million people in debt to date.  This credit is inefficient and we need to put an end to it. For a non-commoditized education  vote 1  vote Gabriel Boric ️ https
gabrielboric,73981088,1460688686962692098,Agradecemos que nuestra solicitud de establecer un chequeo de fakenews en debates haya sido tomada por distintos medios. Hoy y siempre necesitamos una ciudadanía correctamente informada. Seguimos! https,We appreciate that our request to establish a fakenews check in debates has been taken by various means. Today and always we need a properly informed citizenship. We continue! https
gabrielboric,73981088,1460673580853829634,¡A pedido del público! En este departamento se vota Boric :)  Imprime este bello sticker o escribe en una hoja blanca #EnEsteDptoSeVotaBoric y sigamos llenando las redes!   Este 21 de noviembre #MeUnoConBoric ️ https,At the request of the public! In this department Boric is voted:)  Print this beautiful sticker or write on a white sheet #EnEsteDptoSeVotaBoric and let's keep filling the nets!   This November 21 #MeUnoConBoric ️ https
