username,author_id,tweet_id,texto,text
joseantoniokast,123955962,1460757072300048388,El narcotráfico se ha apoderado de nuestros barrios. Nuestro compromiso es con la paz y la seguridad de todos los chilenos #RecuperemosNuestrosBarrios https,Drug trafficking has taken over our neighborhoods. Our commitment is to the peace and security of all Chileans #RecuperemosNuestrosBarrios https
joseantoniokast,123955962,1460665355152412679,En el debate de ayer no hablamos de las verdaderas urgencias sociales. ¡Chile no puede esperar más!  Por eso  te invitamos a atreverte por un Chile en libertad #AtreveteConKast https,In yesterday's debate we didn't talk about real social urgencies. Chile can't wait any longer!  That's why we invite you to dare for a Chile in freedom #AtreveteConKast https
joseantoniokast,123955962,1460649295758053384,Tuvimos una franca y productiva reunión con la CPC y principales empresarios para conversar sobre los desafíos económicos y sociales del país. Como lea dije en Enade: no son ellos los que deben tener miedo  sino millones de chilenos que sufren con la pobreza  delincuencia y narco https,We had a frank and productive meeting with CPC and leading entrepreneurs to discuss the country's economic and social challenges. As I said in Enade: it is not they who should be afraid  but millions of Chileans who suffer from poverty  crime and drug trafficking https
joseantoniokast,123955962,1460648751979134979,Grabando para el Sillón de @TVN https,Recording for the armchair by @TVN https
joseantoniokast,123955962,1460628318097711107,La fiesta de los AtreviDOS!! Mañana estaremos en Los Rios y el jueves en Santiago  https,The feast of the Daring!! Tomorrow we will be in Los Rios and Thursday in Santiago https
joseantoniokast,123955962,1460615177511096325,En pocos minutos en #ContigoEnLaManana #TodoVaAEstarBien ️ https,In a few minutes on #ContigoEnLaManana #TodoVaAEstarBien ️ https
joseantoniokast,123955962,1460556232570195971,Camino a Santiago con caña de debate. ¡Estuvo rudo! Pero con la misma humildad y el compromiso de siempre  estoy seguro que todo va a estar bien ️ https,On the way to Santiago with a debate cane. It was rude! But with the same humility and commitment as always  I'm sure everything will be fine ️ https
joseantoniokast,123955962,1460445496665903117,Un debate dificil y con todo en contra; temas urgentes que quedaron postergados. Quedan 5 días! A darlo todo! Gracias por el apoyo! ️ https,A difficult debate and yet against it; urgent issues that were postponed. 5 days left! To give it all! Thanks for the support! ️ https
joseantoniokast,123955962,1460358564107538432,Camino al #DebateAnatel2021 ️ https,Road to #DebateAnatel2021 ️ https
joseantoniokast,123955962,1460338525744734212,¿Aún no te inscribes al cierre de campaña? Este jueves 18 a las 18 horas  los AtreviDos estamos de fiesta. Te esperamos para levantar nuestra bandera y cantar por un Chile en Libertad  con paz y progreso ¡Atrévete!  https https,Don't sign up for the end of the campaign yet? This Thursday 18 at 6 pm  the Daring are celebrating. We are waiting for you to raise our flag and sing for a Chile in Freedom  with peace and progress.  https https
joseantoniokast,123955962,1460336112300351489,¿Listos para el #DebateAnatel2021 ? ¡Vengan de a uno!  https,Ready for #DebateAnatel2021? Come one by one! https
joseantoniokast,123955962,1460300825230598144,Hoy nos vemos en #DebateAnatel2021 ¿Alguna recomendación? #ChileVotaKast https,See you today at #DebateAnatel2021 Any recommendations? #ChileVotaKast https
