username,author_id,tweet_id,texto,text
ProvosteYasna,2730306924,1460932739348275207,¡Felicitaciones a Las Marcianitas por este nuevo título! Siguen dando alegrías a Chile y poniendo en alto nuestro deporte femenino en el mundo.  https,Congratulations to Las Marcianitas for this new title! They continue to bring joy to Chile and put our women's sport on high in the world.  https
ProvosteYasna,2730306924,1460754255044829185,Nos han hecho creer que existen muchos países dentro de Chile. Con posiciones irreconciliables y puntos de vista sin posibilidad de acuerdo. Yo no creo que eso sea cierto. Para mi somos un solo país.  Comparto parte de la franja de hoy. #Vota3 #AhoraYasna https,We have been led to believe that there are many countries within Chile. With irreconcilable positions and points of view with no possibility of agreement. I don't think that's true. For me we are one country.  I share part of today's strip. #Vota3 #AhoraYasna https
ProvosteYasna,2730306924,1460433069119320065,Con Codelco siempre del Estado  siempre. #DebatePresidencial2021 https,With Codelco always from the state  always. #DebatePresidencial2021 https
ProvosteYasna,2730306924,1460430595717320708,Las mujeres queremos ser protagonistas de nuestro propio destino  no queremos que los hombres hablen por nosotras. Como decía Gabriela Mistral  cada vez que votamos por un hombre invisibilizamos los problemas y aspiraciones que tenemos las mujeres. #DebatePresidencial2021 https,We women want to be the protagonists of our own destiny  we don't want men to speak for us. As Gabriela Mistral said  every time we vote for a man we make invisible the problems and aspirations that women have. #DebatePresidencial2021 https
ProvosteYasna,2730306924,1460426723334492164,Unos ofrecen orden sin cambios. Otros cambios sin orden. Ambos nos conducen a la incertidumbre. Nosotros queremos transformaciones profundas  en paz y tranquilidad. Los y las invito a un gran pacto nacional  a unirnos para sanarnos. Este 21  #vota3. #DebatePresidencial2021. https,Some offer unchanged order. Other changes without order. Both lead us to uncertainty. We want profound transformations  in peace and quiet. I invite you to a great national pact  to unite to heal us. This 21  #vota3. #DebatePresidencial2021. https
ProvosteYasna,2730306924,1460381447290646528,En minutos estaremos en #DebateAnatel2021  el último antes de la elección de este 21 de noviembre. Con más convicción y fuerza que nunca  presentaremos nuestras propuestas para unir a Chile. Los y las invito a acompañarnos en redes sociales. #AhoraYasna #DebatePresidencial2021 https,In minutes we'll be at #DebateAnatel2021  the last one before the election on November 21. With more conviction and strength than ever  we will present our proposals to unite Chile. I invite you to join us on social networks. #AhoraYasna #DebatePresidencial2021 https
ProvosteYasna,2730306924,1460270869209665538,Nuestro compromiso es reconstruir el sistema de salud. Reduciremos las largas listas de espera  disminuiremos lo que las familias de Chile gastan en medicamentos y duplicaremos la oferta pública en salud mental.  Comparto parte de la franja de hoy. #AhoraYasna https,Our commitment is to rebuild the health system. We will reduce long waiting lists  reduce what Chilean families spend on medicines  and double the public offer on mental health.  I share part of today's strip. #AhoraYasna https
ProvosteYasna,2730306924,1460268491575939076,Muchas gracias  Nolberto  por tu apoyo. Este 21 de noviembre también nos jugamos un nuevo trato con los y las trabajadoras de Chile. Un abrazo! https,Thank you very much  Nolberto  for your support. This November 21 we also played a new deal with the workers of Chile. A hug! https
ProvosteYasna,2730306924,1460262751494885380,Chile debe abordar con urgencia la situación de la niñez y adolescencia  dando el gran paso hacia su consideración como sujetos de derecho. #NoVotanPerosíOpinan Agradezco la invitación de @defensorianinez a dialogar sobre nuestras propuestas para NNA. https,Chile must urgently address the situation of children and adolescents  taking the big step towards their consideration as subjects of law. #NoVotanPerosíOpinan I appreciate @defensorianinez's invitation to discuss our proposals for NNA. https
ProvosteYasna,2730306924,1460262523987542019,#NoVotanPerosíOpinan Para cuidar y acompañar de verdad a nuestros NNA  debemos pasar del slogan a la acción. Prevenir otorgando todos los apoyos necesarios  proteger de manera oportuna y establecer los derechos para que puedan desarrollarse en el amor y el cuidado.,#NoVotanPerosíOpinan To truly care for and support our children  we must move from slogan to action. Prevent by granting all necessary supports  protect in a timely manner and establish rights so that they can develop in love and care.
ProvosteYasna,2730306924,1460028898129948674,La delincuencia no puede seguir quitándonos el sueño. Necesitamos restablecer el orden público  en paz y con tranquilidad. La seguridad de las familias y del pequeño comercio serán prioridad en nuestro gobierno.  Juntos y juntas para unir y sanar a Chile. #YoVotoXYasna https,Crime can't keep taking our sleep away. We need to restore law and order  in peace and quiet. The safety of families and small businesses will be a priority in our government.  Together and together to unite and heal Chile. #YoVotoXYasna https
ProvosteYasna,2730306924,1459964091662053377,Emocionada con este saludo de pescadores de Huasco. Una agradece el cariño en todo Chile  pero las palabras que llegan de mi querida Atacama siempre tienen un sentido especial. Gracias  amigos! https,Excited about this greeting from fishermen from Huasco. One appreciates the affection throughout Chile  but the words that come from my dear Atacama always have a special meaning. Thank you  folks! https
ProvosteYasna,2730306924,1459935047448936449,Muchas gracias  gobernadora Macías @AndreaGoreAysen. El compromiso de nuestro gobierno con la Patagonia será que las grandes decisiones sobre el futuro de la región se tomen entre quienes habitan esa bella tierra que hay entre las Guaitecas y Villa O'Higgins. https,Thank you very much  Governor Macias @AndreaGoreAysen. Our government's commitment to Patagonia will be that big decisions about the future of the region are made among those who live in that beautiful land between the Guaitecas and Villa O'Higgins. https
ProvosteYasna,2730306924,1459902339888914440,Muchas gracias @ccampete por tu apoyo. Como dices tú  votemos este 21 de noviembre sin odio  sin violencia  sin extremos. Esta elección se trata de reencontrarnos  no de dividirnos. Un abrazo! #AhoraYasna https,Thank you very much @ccampete for your support. As you say  let's vote this November 21 without hate  without violence  without extremes. This election is about meeting again  not about dividing ourselves. A hug! #AhoraYasna https
ProvosteYasna,2730306924,1459898056405565442,Siento orgullo de lo que hicimos en 30 años  pero también tengo claro lo que hicimos mal. Es esa experiencia de gobierno la que nos permite asegurar que sabremos hacer en paz las transformaciones que Chile necesita. #MesaCentral https,I'm proud of what we did in 30 years  but I'm also clear about what we did wrong. It is this experience of government that allows us to ensure that we will be able to make the transformations that Chile needs in peace. #MesaCentral https
ProvosteYasna,2730306924,1459862434332561417,Son muchas las demostraciones de cariño y compromiso que hemos recibido en esta intensa campaña  como el de la familia Chipana de Arica. Muchísimas gracias  queridos hermanos y hermanas! https,We have received many shows of affection and commitment in this intense campaign  such as that of the Chipana family from Arica. Thank you very much  dear brothers and sisters! https
ProvosteYasna,2730306924,1459655487159422979,Muy agradecida del apoyo de Arturo Guerrero  vocero de La Vega. Como bien dice él  ante la polarización que otros provocan  mi compromiso es con los cambios con tranquilidad. Nos vemos pronto por La Vega! #AhoraYasna https,Very grateful for the support of Arturo Guerrero  spokesman for La Vega. As he says  in the face of the polarization that others cause  my commitment is to change with peace of mind. See you soon in La Vega! #AhoraYasna https
